date,order_id,region,channel,segment,product,customer,units,unit_price,discount_rate,revenue,cost,gross_profit,margin,target_revenue
2024-12-15,ORD-01190,Centro-Oeste,Digital,Mid-market,Enterprise Pro,Aurora Foods,2,60313.19,0.0780,115193.85,68041.80,47152.05,0.4093,121207.92
2025-01-16,ORD-01191,Nordeste,Venda direta,Mid-market,Analytics Core,Horizonte Telecom,2,35787.71,0.0471,79692.17,54717.36,24974.81,0.3134,81755.85
2025-01-14,ORD-01192,Sudeste,Parceiros,Enterprise,Data Cloud,Aurora Foods,1,48483.95,0.1003,48438.76,31620.44,16818.31,0.3472,50198.45
2025-01-24,ORD-01193,Sudeste,Digital,Mid-market,Data Cloud,Orbe Retail,1,46830.71,0.0713,49328.76,31358.21,17970.55,0.3643,51078.18
2025-01-05,ORD-01194,Sudeste,Digital,Enterprise,Enterprise Pro,Nexo Energia,1,62988.74,0.0519,70018.70,41878.84,28139.86,0.4019,72871.68
2025-01-08,ORD-01195,Sul,Venda direta,Enterprise,Enterprise Plus,Via Norte,2,70652.82,0.0510,146256.03,104407.18,41848.85,0.2861,151660.88
2025-01-08,ORD-01196,Sudeste,Venda direta,Mid-market,Enterprise Pro,Via Norte,1,64327.86,0.0366,71002.76,41179.98,29822.78,0.4200,73140.05
2025-01-27,ORD-01197,Sudeste,Digital,Mid-market,Enterprise Pro,Lumina Saúde,2,60600.55,0.0808,126599.13,74373.89,52225.24,0.4125,132156.04
2025-01-03,ORD-01198,Centro-Oeste,Outros,Mid-market,Analytics Core,Horizonte Telecom,3,34366.17,0.0685,110529.10,75594.45,34934.65,0.3161,115500.81
2025-01-08,ORD-01199,Sul,Outros,Enterprise,Data Cloud,Orbe Retail,1,46170.52,0.0644,48392.21,30762.38,17629.83,0.3643,50480.04
2025-01-18,ORD-01200,Nordeste,Parceiros,Mid-market,Enterprise Plus,Pulsar Tech,3,71940.43,0.0974,212590.72,157146.40,55444.32,0.2608,220142.44
2025-01-01,ORD-01201,Sul,Venda direta,SMB,Analytics Core,Via Norte,4,34047.03,0.0601,141973.53,97912.75,44060.78,0.3103,147741.43
2025-01-15,ORD-01202,Sudeste,Digital,Enterprise,Revenue Starter,Pulsar Tech,1,17474.49,0.0648,18950.63,10520.99,8429.63,0.4448,19922.68
2025-01-08,ORD-01203,Sudeste,Venda direta,Enterprise,Revenue Starter,Pulsar Tech,1,18122.05,0.0477,19130.60,10535.91,8594.69,0.4493,19730.82
2025-01-27,ORD-01204,Nordeste,Venda direta,Enterprise,Revenue Starter,Vértice Logística,1,18261.77,0.0640,19489.29,11019.78,8469.51,0.4346,20004.10
2025-01-16,ORD-01205,Sul,Venda direta,SMB,Analytics Core,Vértice Logística,3,34094.95,0.0399,110498.61,76830.05,33668.56,0.3047,114694.59
2025-01-25,ORD-01206,Sudeste,Digital,SMB,Revenue Starter,Aurora Foods,3,18150.17,0.0599,58879.36,32413.60,26465.76,0.4495,61937.04
2025-01-20,ORD-01207,Sudeste,Digital,Enterprise,Revenue Starter,Horizonte Telecom,1,17913.99,0.0843,18750.98,10342.39,8408.58,0.4484,19253.48
2025-01-26,ORD-01208,Sudeste,Venda direta,Enterprise,Data Cloud,Atlas Group,1,48865.30,0.0584,51695.72,33585.42,18110.31,0.3503,54148.33
2025-01-03,ORD-01209,Centro-Oeste,Parceiros,SMB,Enterprise Plus,Horizonte Telecom,4,73731.67,0.1198,287090.78,212666.41,74424.37,0.2592,303827.36
2025-01-21,ORD-01210,Sudeste,Venda direta,Mid-market,Enterprise Pro,Lumina Saúde,1,62207.94,0.0648,64740.47,38298.73,26441.74,0.4084,68128.88
2025-01-06,ORD-01211,Centro-Oeste,Parceiros,SMB,Revenue Starter,Horizonte Telecom,4,17832.47,0.1152,72182.89,41408.50,30774.39,0.4263,75186.12
2025-01-05,ORD-01212,Sudeste,Venda direta,Mid-market,Revenue Starter,Horizonte Telecom,1,18605.84,0.0674,20030.33,11428.57,8601.76,0.4294,21165.18
2025-01-21,ORD-01213,Nordeste,Parceiros,SMB,Analytics Core,Vértice Logística,3,34149.65,0.1049,100325.66,72223.21,28102.45,0.2801,104357.46
2025-01-26,ORD-01214,Centro-Oeste,Venda direta,Enterprise,Data Cloud,Atlas Group,1,47124.94,0.0517,51596.10,32809.31,18786.79,0.3641,52906.36
2025-01-20,ORD-01215,Sul,Parceiros,Mid-market,Enterprise Pro,Lumina Saúde,3,62529.04,0.0915,192720.43,117930.83,74789.60,0.3881,202850.20
2025-01-27,ORD-01216,Sudeste,Venda direta,Mid-market,Analytics Core,Orbe Retail,3,35051.31,0.0473,114888.52,80460.05,34428.47,0.2997,118966.54
2025-01-11,ORD-01217,Sudeste,Parceiros,Mid-market,Enterprise Plus,Cobalto Indústria,2,71092.08,0.1062,141648.24,105161.23,36487.01,0.2576,147115.32
2025-01-16,ORD-01218,Sul,Venda direta,Mid-market,Data Cloud,Pulsar Tech,2,46596.68,0.0480,99636.87,63732.09,35904.78,0.3604,104957.25
2025-01-07,ORD-01219,Sudeste,Venda direta,Mid-market,Data Cloud,Pulsar Tech,3,47571.65,0.0368,154686.04,98885.63,55800.41,0.3607,160013.80
2025-01-17,ORD-01220,Nordeste,Parceiros,SMB,Enterprise Plus,Atlas Group,3,72902.83,0.0971,222798.68,162616.28,60182.41,0.2701,229965.30
2025-01-15,ORD-01221,Nordeste,Parceiros,Enterprise,Enterprise Plus,Via Norte,1,69272.50,0.0916,72256.97,52878.56,19378.41,0.2682,76457.75
2025-01-05,ORD-01222,Sudeste,Outros,Enterprise,Enterprise Pro,Mosaico Labs,1,61346.70,0.0665,65263.09,38264.02,26999.07,0.4137,68905.32
2025-01-24,ORD-01223,Centro-Oeste,Parceiros,Enterprise,Enterprise Pro,Atlas Group,1,63805.66,0.1233,62010.58,37956.27,24054.31,0.3879,65400.34
2025-01-16,ORD-01224,Sul,Venda direta,SMB,Data Cloud,Vértice Logística,4,47307.62,0.0366,207888.75,130864.70,77024.05,0.3705,219684.07
2025-01-07,ORD-01225,Sudeste,Digital,SMB,Data Cloud,Mosaico Labs,4,47682.89,0.0564,201977.90,128703.83,73274.07,0.3628,210636.46
2025-01-20,ORD-01226,Sul,Parceiros,Mid-market,Revenue Starter,Pulsar Tech,2,17786.10,0.0946,37593.43,22256.55,15336.88,0.4080,38738.62
2025-01-11,ORD-01227,Sudeste,Venda direta,Enterprise,Data Cloud,Atlas Group,1,48448.52,0.0430,54203.31,34159.82,20043.49,0.3698,57347.05
2025-01-05,ORD-01228,Sudeste,Parceiros,Enterprise,Analytics Core,Pulsar Tech,1,35882.68,0.1194,36812.96,26301.67,10511.29,0.2855,38008.03
2025-01-20,ORD-01229,Nordeste,Parceiros,Enterprise,Analytics Core,Atlas Group,1,35741.26,0.1113,34915.38,25386.80,9528.58,0.2729,36569.86
2025-01-06,ORD-01230,Centro-Oeste,Digital,Enterprise,Enterprise Plus,Via Norte,1,71525.78,0.0838,73409.72,52681.81,20727.91,0.2824,76584.60
2025-01-26,ORD-01231,Sudeste,Venda direta,Enterprise,Enterprise Pro,Prisma Serviços,1,64154.67,0.0700,66631.09,39266.42,27364.68,0.4107,69917.32
2025-01-03,ORD-01232,Nordeste,Parceiros,Enterprise,Analytics Core,Mosaico Labs,1,33940.28,0.1051,33465.94,23564.42,9901.51,0.2959,34365.85
2025-01-24,ORD-01233,Sul,Venda direta,Enterprise,Data Cloud,Aurora Foods,1,48470.01,0.0505,52196.46,33452.63,18743.82,0.3591,54950.00
2025-01-06,ORD-01234,Sudeste,Digital,SMB,Revenue Starter,Vértice Logística,2,18224.76,0.0556,39935.32,22195.38,17739.94,0.4442,41892.39
2025-01-03,ORD-01235,Sul,Parceiros,Enterprise,Data Cloud,Aurora Foods,2,46144.37,0.1131,89389.44,59314.20,30075.24,0.3365,93971.53
2025-01-01,ORD-01236,Centro-Oeste,Parceiros,Enterprise,Data Cloud,Pulsar Tech,1,46428.23,0.0901,46503.95,31106.89,15397.06,0.3311,48981.27
2025-01-24,ORD-01237,Sudeste,Parceiros,SMB,Revenue Starter,Mosaico Labs,2,18158.72,0.1070,35707.95,20683.59,15024.36,0.4208,37809.78
2025-01-20,ORD-01238,Sul,Venda direta,Enterprise,Enterprise Pro,Orbe Retail,1,63096.69,0.0602,69853.45,41446.92,28406.53,0.4067,73180.87
2025-01-15,ORD-01239,Nordeste,Outros,Mid-market,Data Cloud,Via Norte,2,46519.41,0.0538,101208.09,65434.83,35773.26,0.3535,105616.55
2025-01-27,ORD-01240,Sudeste,Digital,Enterprise,Enterprise Pro,Orbe Retail,1,63632.97,0.0727,64439.92,37334.74,27105.18,0.4206,66970.29
2025-01-02,ORD-01241,Sudeste,Digital,Mid-market,Enterprise Plus,Atlas Group,2,68361.40,0.0534,144414.21,102308.50,42105.72,0.2916,150256.64
2025-01-07,ORD-01242,Sul,Outros,Enterprise,Enterprise Pro,Horizonte Telecom,1,60268.25,0.0457,63807.85,38428.03,25379.82,0.3978,67484.39
2025-01-15,ORD-01243,Sul,Venda direta,Mid-market,Data Cloud,Atlas Group,3,46120.94,0.0595,146891.77,93990.27,52901.50,0.3601,151179.00
2025-01-16,ORD-01244,Nordeste,Outros,SMB,Enterprise Plus,Vértice Logística,3,68770.44,0.0665,216590.75,152289.02,64301.73,0.2969,226728.92
2025-01-16,ORD-01245,Sudeste,Venda direta,Mid-market,Analytics Core,Pulsar Tech,3,36076.33,0.0378,117480.26,82512.05,34968.21,0.2977,122014.11
2025-01-15,ORD-01246,Sudeste,Digital,SMB,Analytics Core,Horizonte Telecom,3,34516.48,0.0793,107555.82,73125.18,34430.64,0.3201,113591.17
2025-01-12,ORD-01247,Sudeste,Venda direta,Enterprise,Revenue Starter,Lumina Saúde,1,18566.56,0.0459,20015.35,11119.50,8895.85,0.4445,20909.56
2025-01-10,ORD-01248,Sudeste,Venda direta,Mid-market,Enterprise Plus,Prisma Serviços,3,68951.32,0.0559,218707.83,153589.34,65118.49,0.2977,228594.29
2025-01-10,ORD-01249,Nordeste,Digital,SMB,Data Cloud,Orbe Retail,5,47179.13,0.0669,243327.00,157374.46,85952.53,0.3532,251651.43
2025-01-11,ORD-01250,Sudeste,Parceiros,Enterprise,Analytics Core,Via Norte,2,36203.58,0.0946,73133.01,52937.75,20195.26,0.2761,75039.28
2025-01-07,ORD-01251,Sul,Outros,Enterprise,Enterprise Pro,Horizonte Telecom,1,64411.99,0.0493,70864.11,42133.06,28731.05,0.4054,73807.37
2025-01-16,ORD-01252,Sul,Venda direta,Enterprise,Enterprise Plus,Prisma Serviços,1,69751.47,0.0571,74784.57,53051.30,21733.27,0.2906,78254.33
2025-01-02,ORD-01253,Nordeste,Parceiros,Mid-market,Data Cloud,Aurora Foods,2,46411.34,0.1082,97201.79,64554.85,32646.94,0.3359,100687.86
2025-01-12,ORD-01254,Sudeste,Venda direta,Enterprise,Enterprise Pro,Lumina Saúde,1,60642.49,0.0581,66280.87,39140.63,27140.24,0.4095,68892.27
2025-01-06,ORD-01255,Nordeste,Outros,SMB,Revenue Starter,Prisma Serviços,3,18459.50,0.0459,60733.74,33858.76,26874.98,0.4425,62608.20
2025-01-02,ORD-01256,Nordeste,Venda direta,Enterprise,Enterprise Plus,Prisma Serviços,1,68629.92,0.0596,70870.71,49890.83,20979.88,0.2960,72793.43
2025-01-02,ORD-01257,Sul,Digital,Mid-market,Enterprise Pro,Pulsar Tech,2,64223.46,0.0793,136632.99,78920.14,57712.85,0.4224,142779.25
2025-01-17,ORD-01258,Sudeste,Venda direta,Enterprise,Enterprise Plus,Nexo Energia,1,71707.22,0.0603,77133.87,54673.74,22460.13,0.2912,79262.79
2025-01-08,ORD-01259,Sudeste,Parceiros,Enterprise,Enterprise Plus,Atlas Group,1,69697.60,0.1039,72032.67,52741.96,19290.72,0.2678,74432.21
2025-01-17,ORD-01260,Sul,Venda direta,Enterprise,Enterprise Plus,Prisma Serviços,1,71355.49,0.0455,79905.01,56256.00,23649.01,0.2960,82467.09
2025-01-21,ORD-01261,Nordeste,Venda direta,Enterprise,Enterprise Pro,Pulsar Tech,1,61708.72,0.0387,69154.23,40077.77,29076.46,0.4205,71855.19
2025-01-24,ORD-01262,Nordeste,Parceiros,Mid-market,Data Cloud,Pulsar Tech,3,48895.58,0.1131,145604.18,95054.80,50549.38,0.3472,152190.58
2025-01-24,ORD-01263,Sudeste,Outros,Enterprise,Data Cloud,Vértice Logística,2,47054.37,0.0678,97978.38,61739.09,36239.29,0.3699,101781.13
2025-01-15,ORD-01264,Sudeste,Outros,Mid-market,Enterprise Pro,Vértice Logística,3,64475.52,0.0505,201897.72,119315.62,82582.10,0.4090,207553.42
2025-01-16,ORD-01265,Sudeste,Parceiros,SMB,Data Cloud,Atlas Group,2,48025.82,0.0957,96282.42,63853.12,32429.29,0.3368,99517.89
2025-01-16,ORD-01266,Sul,Parceiros,Enterprise,Enterprise Plus,Horizonte Telecom,2,71222.49,0.1010,151001.42,111912.63,39088.79,0.2589,156515.25
2025-01-19,ORD-01267,Sul,Digital,Mid-market,Data Cloud,Horizonte Telecom,3,46127.00,0.0787,148026.51,93714.35,54312.16,0.3669,153860.23
2025-01-27,ORD-01268,Nordeste,Venda direta,Mid-market,Enterprise Pro,Via Norte,2,63506.41,0.0615,135260.05,78689.24,56570.81,0.4182,142726.61
2025-01-02,ORD-01269,Sudeste,Outros,Enterprise,Data Cloud,Lumina Saúde,1,46277.99,0.0459,51149.48,32565.03,18584.45,0.3633,53613.45
2025-01-26,ORD-01270,Sul,Parceiros,Mid-market,Analytics Core,Vértice Logística,2,35626.13,0.0979,74985.26,52711.41,22273.85,0.2970,78688.57
2025-01-23,ORD-01271,Sul,Parceiros,Enterprise,Enterprise Pro,Orbe Retail,1,60773.15,0.1136,61963.34,37505.88,24457.46,0.3947,63955.36
2025-01-06,ORD-01272,Nordeste,Venda direta,SMB,Enterprise Plus,Orbe Retail,5,70512.23,0.0607,388523.38,278049.30,110474.08,0.2843,409564.41
2025-01-16,ORD-01273,Sul,Parceiros,Enterprise,Revenue Starter,Horizonte Telecom,2,17576.78,0.1163,35132.97,20628.23,14504.73,0.4129,37002.02
2025-01-24,ORD-01274,Sudeste,Venda direta,Mid-market,Analytics Core,Orbe Retail,3,35475.29,0.0532,117295.71,80931.12,36364.59,0.3100,122645.75
2025-01-23,ORD-01275,Nordeste,Parceiros,Mid-market,Data Cloud,Vértice Logística,3,47857.06,0.1249,146969.90,99520.15,47449.76,0.3229,155590.91
2025-01-03,ORD-01276,Sudeste,Venda direta,Mid-market,Data Cloud,Aurora Foods,3,47250.62,0.0579,147576.23,94135.45,53440.78,0.3621,155756.04
2025-01-14,ORD-01277,Sul,Venda direta,Enterprise,Enterprise Pro,Mosaico Labs,1,60765.30,0.0580,67229.66,39871.55,27358.11,0.4069,70256.39
2025-01-05,ORD-01278,Sudeste,Parceiros,Enterprise,Enterprise Pro,Cobalto Indústria,1,61027.80,0.1017,59847.46,36108.48,23738.98,0.3967,61882.33
2025-01-25,ORD-01279,Sul,Venda direta,Mid-market,Enterprise Pro,Atlas Group,1,63925.40,0.0407,70987.25,41070.48,29916.77,0.4214,74460.73
2025-01-24,ORD-01280,Sudeste,Venda direta,SMB,Revenue Starter,Nexo Energia,3,18183.97,0.0421,59276.56,32690.90,26585.66,0.4485,61599.22
2025-01-16,ORD-01281,Nordeste,Venda direta,Mid-market,Enterprise Pro,Prisma Serviços,2,60541.27,0.0421,129276.52,76414.63,52861.89,0.4089,137019.43
2025-01-18,ORD-01282,Sudeste,Digital,Enterprise,Data Cloud,Atlas Group,1,46868.76,0.0635,49737.85,31640.88,18096.97,0.3638,52025.24
2025-01-07,ORD-01283,Sudeste,Venda direta,SMB,Data Cloud,Mosaico Labs,2,48052.70,0.0553,102265.24,66626.66,35638.58,0.3485,107023.85
2025-02-03,ORD-01284,Sudeste,Venda direta,Enterprise,Enterprise Pro,Aurora Foods,1,64218.81,0.0517,70087.09,41151.12,28935.96,0.4129,73994.41
2025-02-13,ORD-01285,Sudeste,Parceiros,Mid-market,Revenue Starter,Horizonte Telecom,3,18471.06,0.1082,55784.86,33257.41,22527.45,0.4038,58367.86
2025-02-21,ORD-01286,Sudeste,Venda direta,SMB,Revenue Starter,Orbe Retail,4,17891.39,0.0563,78006.20,43555.64,34450.56,0.4416,80591.52
2025-02-25,ORD-01287,Nordeste,Parceiros,Enterprise,Enterprise Plus,Nexo Energia,1,70997.54,0.1036,71254.78,51634.30,19620.48,0.2754,74386.42
2025-02-10,ORD-01288,Sudeste,Parceiros,Enterprise,Data Cloud,Horizonte Telecom,1,48828.39,0.0995,51502.86,33771.45,17731.41,0.3443,52826.76
2025-02-08,ORD-01289,Sudeste,Digital,Mid-market,Analytics Core,Lumina Saúde,2,34199.58,0.0572,73612.04,51193.46,22418.59,0.3046,76842.23
2025-02-17,ORD-01290,Sul,Parceiros,Mid-market,Analytics Core,Nexo Energia,2,33624.08,0.1127,67498.13,47744.13,19754.00,0.2927,71330.71
2025-02-14,ORD-01291,Sudeste,Venda direta,Enterprise,Enterprise Plus,Nexo Energia,1,70944.67,0.0611,76732.97,55197.96,21535.00,0.2806,81174.28
2025-02-09,ORD-01292,Nordeste,Venda direta,Mid-market,Enterprise Pro,Lumina Saúde,3,60684.60,0.0399,204166.02,119280.61,84885.41,0.4158,210585.62
2025-02-04,ORD-01293,Sudeste,Venda direta,Enterprise,Data Cloud,Orbe Retail,1,49228.60,0.0547,51057.57,32987.77,18069.80,0.3539,53651.93
2025-02-15,ORD-01294,Sudeste,Venda direta,Enterprise,Revenue Starter,Mosaico Labs,1,18428.79,0.0472,20132.68,11466.41,8666.27,0.4305,20684.34
2025-02-15,ORD-01295,Sul,Venda direta,Enterprise,Enterprise Pro,Nexo Energia,1,62342.89,0.0526,69655.79,41404.20,28251.59,0.4056,73729.98
2025-02-14,ORD-01296,Nordeste,Venda direta,Enterprise,Revenue Starter,Vértice Logística,1,18454.95,0.0535,19709.74,11275.91,8433.83,0.4279,20701.57
2025-02-21,ORD-01297,Sudeste,Digital,Mid-market,Analytics Core,Mosaico Labs,1,35621.61,0.0755,36008.05,24703.30,11304.76,0.3140,37020.90
2025-02-04,ORD-01298,Centro-Oeste,Venda direta,Enterprise,Enterprise Plus,Atlas Group,2,70803.62,0.0581,150057.02,108110.56,41946.45,0.2795,157704.77
2025-02-23,ORD-01299,Sudeste,Digital,Enterprise,Enterprise Pro,Mosaico Labs,1,60905.20,0.0519,66048.06,39384.54,26663.53,0.4037,68075.31
2025-02-21,ORD-01300,Sul,Parceiros,Mid-market,Enterprise Plus,Aurora Foods,2,68798.54,0.0934,137910.56,102932.20,34978.36,0.2536,142871.83
2025-02-08,ORD-01301,Sul,Outros,Mid-market,Analytics Core,Mosaico Labs,2,35828.18,0.0603,74301.26,50628.02,23673.24,0.3186,76982.03
2025-02-26,ORD-01302,Sudeste,Digital,Enterprise,Enterprise Plus,Lumina Saúde,1,72200.10,0.0615,74646.27,53476.40,21169.87,0.2836,77724.04
2025-02-07,ORD-01303,Sudeste,Venda direta,Enterprise,Data Cloud,Vértice Logística,1,47628.89,0.0472,51706.20,32939.48,18766.72,0.3629,53032.33
2025-02-12,ORD-01304,Sudeste,Venda direta,SMB,Enterprise Pro,Horizonte Telecom,4,64143.03,0.0686,277259.34,165164.27,112095.06,0.4043,293632.44
2025-02-14,ORD-01305,Sul,Venda direta,Enterprise,Revenue Starter,Mosaico Labs,1,17636.75,0.0407,19678.53,11089.97,8588.56,0.4364,20484.14
2025-02-21,ORD-01306,Nordeste,Venda direta,Mid-market,Data Cloud,Prisma Serviços,2,48776.58,0.0425,104661.79,66807.51,37854.27,0.3617,108208.54
2025-02-13,ORD-01307,Sul,Digital,Enterprise,Enterprise Pro,Cobalto Indústria,1,62512.40,0.0816,67535.47,40486.45,27049.01,0.4005,70088.75
2025-02-04,ORD-01308,Sul,Digital,Enterprise,Enterprise Plus,Lumina Saúde,1,71903.13,0.0637,78927.56,56463.62,22463.94,0.2846,81797.28
2025-02-10,ORD-01309,Sudeste,Venda direta,Enterprise,Enterprise Pro,Via Norte,1,62950.34,0.0650,67204.59,39430.87,27773.72,0.4133,69207.29
2025-02-21,ORD-01310,Sudeste,Parceiros,Enterprise,Enterprise Plus,Prisma Serviços,1,70752.96,0.1157,72496.59,53770.77,18725.82,0.2583,74693.62
2025-02-14,ORD-01311,Sul,Outros,Enterprise,Data Cloud,Orbe Retail,1,46941.06,0.0474,48772.98,31755.60,17017.38,0.3489,50752.23
2025-02-03,ORD-01312,Centro-Oeste,Digital,SMB,Data Cloud,Cobalto Indústria,4,47644.53,0.0586,199850.17,128049.68,71800.48,0.3593,210770.23
2025-02-06,ORD-01313,Sul,Parceiros,Enterprise,Data Cloud,Via Norte,1,49461.43,0.1088,51446.06,34082.46,17363.60,0.3375,54125.42
2025-02-21,ORD-01314,Nordeste,Parceiros,SMB,Enterprise Plus,Atlas Group,2,73565.48,0.1063,148436.48,108387.30,40049.19,0.2698,156865.56
2025-02-17,ORD-01315,Nordeste,Venda direta,Enterprise,Enterprise Plus,Mosaico Labs,1,71349.52,0.0649,77735.65,54948.47,22787.18,0.2931,79686.47
2025-02-07,ORD-01316,Sudeste,Parceiros,Enterprise,Enterprise Plus,Prisma Serviços,1,68972.55,0.1214,68193.36,50072.63,18120.73,0.2657,70133.21
2025-02-10,ORD-01317,Sudeste,Venda direta,Mid-market,Enterprise Plus,Orbe Retail,3,71947.93,0.0612,223932.82,161086.32,62846.50,0.2806,234731.87
2025-02-21,ORD-01318,Sudeste,Digital,SMB,Analytics Core,Horizonte Telecom,3,36271.67,0.0522,116156.34,79844.78,36311.56,0.3126,120888.99
2025-02-07,ORD-01319,Sudeste,Venda direta,SMB,Revenue Starter,Via Norte,3,18689.99,0.0463,61800.91,34805.80,26995.11,0.4368,64292.97
2025-02-17,ORD-01320,Nordeste,Venda direta,Mid-market,Data Cloud,Orbe Retail,3,48550.11,0.0630,157069.44,102005.92,55063.53,0.3506,162456.69
2025-02-03,ORD-01321,Sul,Venda direta,Enterprise,Data Cloud,Pulsar Tech,1,48521.18,0.0557,50361.60,31845.27,18516.34,0.3677,52199.52
2025-02-16,ORD-01322,Centro-Oeste,Venda direta,Mid-market,Revenue Starter,Via Norte,2,18653.03,0.0376,40372.80,22978.75,17394.05,0.4308,42285.86
2025-02-25,ORD-01323,Sul,Parceiros,Enterprise,Enterprise Plus,Atlas Group,1,69406.96,0.0953,69523.43,51077.01,18446.42,0.2653,72450.36
2025-02-04,ORD-01324,Centro-Oeste,Parceiros,Enterprise,Enterprise Plus,Prisma Serviços,1,71249.15,0.1039,71522.93,52536.05,18986.88,0.2655,75462.05
2025-02-13,ORD-01325,Sul,Digital,SMB,Analytics Core,Pulsar Tech,4,36049.24,0.0816,152342.50,104469.64,47872.86,0.3142,158053.72
2025-02-18,ORD-01326,Sul,Venda direta,SMB,Revenue Starter,Mosaico Labs,3,17612.65,0.0692,57911.78,32501.80,25409.98,0.4388,60211.08
2025-02-21,ORD-01327,Sudeste,Venda direta,Enterprise,Enterprise Plus,Horizonte Telecom,1,69393.19,0.0453,75210.40,52549.56,22660.84,0.3013,78216.14
2025-02-02,ORD-01328,Sul,Venda direta,SMB,Analytics Core,Aurora Foods,4,35181.50,0.0680,150874.01,105896.62,44977.39,0.2981,154911.64
2025-02-19,ORD-01329,Sudeste,Outros,Enterprise,Data Cloud,Nexo Energia,1,48389.29,0.0580,50737.71,32135.77,18601.94,0.3666,52635.57
2025-02-23,ORD-01330,Sul,Venda direta,Enterprise,Enterprise Plus,Vértice Logística,1,71128.56,0.0389,78866.17,55401.30,23464.86,0.2975,82882.35
2025-02-26,ORD-01331,Sul,Outros,SMB,Data Cloud,Horizonte Telecom,4,48615.86,0.0650,200498.23,127531.63,72966.60,0.3639,206910.53
2025-02-27,ORD-01332,Sul,Parceiros,Enterprise,Data Cloud,Nexo Energia,1,46782.13,0.0916,47398.80,31849.53,15549.27,0.3281,49625.43
2025-02-12,ORD-01333,Sudeste,Outros,Mid-market,Enterprise Pro,Mosaico Labs,2,59812.47,0.0591,122979.88,72767.09,50212.80,0.4083,127184.68
2025-02-19,ORD-01334,Sudeste,Venda direta,Mid-market,Enterprise Plus,Atlas Group,3,72408.99,0.0538,229770.70,160490.60,69280.10,0.3015,242980.55
2025-02-20,ORD-01335,Nordeste,Venda direta,Mid-market,Data Cloud,Aurora Foods,3,46933.37,0.0427,148141.14,93478.98,54662.16,0.3690,153050.86
2025-02-06,ORD-01336,Nordeste,Parceiros,Mid-market,Enterprise Plus,Atlas Group,2,73216.27,0.1148,146498.65,105993.53,40505.12,0.2765,151710.40
2025-02-14,ORD-01337,Sul,Digital,SMB,Enterprise Plus,Mosaico Labs,2,71240.31,0.0501,152688.26,110214.18,42474.08,0.2782,158860.04
2025-02-05,ORD-01338,Sudeste,Parceiros,Mid-market,Enterprise Plus,Aurora Foods,2,71090.62,0.1031,149387.24,108773.95,40613.29,0.2719,157738.04
2025-02-01,ORD-01339,Sul,Outros,Enterprise,Data Cloud,Nexo Energia,1,46777.20,0.0666,49444.39,31936.33,17508.06,0.3541,52287.24
2025-02-01,ORD-01340,Centro-Oeste,Venda direta,Mid-market,Enterprise Pro,Mosaico Labs,3,63651.61,0.0628,205844.31,120826.08,85018.23,0.4130,217711.39
2025-02-11,ORD-01341,Sudeste,Venda direta,Enterprise,Enterprise Plus,Prisma Serviços,1,71289.39,0.0669,73492.88,52572.80,20920.08,0.2847,77638.03
2025-02-20,ORD-01342,Nordeste,Venda direta,SMB,Enterprise Pro,Lumina Saúde,3,59632.66,0.0408,188345.12,113151.07,75194.05,0.3992,195221.25
2025-02-23,ORD-01343,Sul,Venda direta,Mid-market,Enterprise Plus,Via Norte,2,70823.54,0.0600,146471.12,103055.47,43415.65,0.2964,153130.36
2025-02-01,ORD-01344,Sudeste,Venda direta,Mid-market,Enterprise Plus,Pulsar Tech,2,72219.09,0.0654,156315.76,112090.13,44225.63,0.2829,163411.88
2025-02-21,ORD-01345,Sul,Parceiros,SMB,Enterprise Pro,Horizonte Telecom,2,61389.10,0.0992,128815.89,78578.06,50237.83,0.3900,133508.37
2025-02-22,ORD-01346,Sul,Parceiros,Enterprise,Enterprise Pro,Lumina Saúde,1,61526.54,0.0991,60994.76,37631.67,23363.09,0.3830,63067.57
2025-02-13,ORD-01347,Sudeste,Parceiros,Mid-market,Analytics Core,Nexo Energia,2,34353.47,0.1125,69817.23,50760.56,19056.67,0.2730,72548.97
